chl,adg.440,bbp550,chl.sd,acdom.440.sd,anap440.sd
0.0903011635641107,0.01,0.00158373881163153,2.26408839422816e-05,NA,1.64863799759707e-07
0.0428422332258648,0.01,0.00358318139299899,7.59630191281012e-06,NA,1.33224939994242e-07
0.0673056066658706,0.01,0.00334383488121448,1.10969481049426e-05,NA,1.44845256711012e-07
0.0756296295052759,0.01,0.0011869210682115,2.2592966350461e-05,NA,1.61369447301308e-07
0.053213001729755,0.01,0.00230533084574644,1.1997947378269e-05,NA,1.4296215134905e-07
0.0796389519927339,0.01,0.00252834929180893,1.5520424194123e-05,NA,1.54945777824665e-07
0.107602374933822,0.01,0.001,3.58957407856339e-05,NA,1.52699750837407e-07
0.107051870818566,0.01,0.00213664606109572,2.1519528136081e-05,NA,1.68497073790144e-07
0.0708607741298408,0.01,0.00206180235401574,1.61257392930514e-05,NA,1.52157495496367e-07
0.0650992128497406,0.01,0.00129936543831011,1.96346601455819e-05,NA,1.5423583560668e-07
0.05508463904132,0.01,0.00195853280704533,1.36905871329485e-05,NA,1.45275235594362e-07
0.0866801849615093,0.01,0.00139418464704932,2.31116774368691e-05,NA,1.64999129348566e-07
0.0583505970025291,0.01,0.00277129827552517,1.14125206489874e-05,NA,1.42438626686239e-07
0.0402399247662542,0.01,0.00371373687371476,7.18646416423112e-06,NA,1.33163017922805e-07
0.100592629285328,0.01,0.00272547156910173,1.6679801418853e-05,NA,1.61220135817725e-07
0.0532482767560831,0.01,0.00287768096241653,1.03159685851767e-05,NA,1.39090239092571e-07
0.107705161779905,0.0099999999999995,0.0022060443124665,2.13157682842253e-05,NA,1.68228077742088e-07
0.0557453904851496,0.01,0.00147370636736194,1.63155222755627e-05,NA,1.48621740918882e-07
0.0552173464838555,0.01,0.00297025972997199,1.04119524440356e-05,NA,1.40748368249967e-07
0.0869379350682918,0.01,0.00238012948049235,1.7348175289554e-05,NA,1.57036307292585e-07
0.0924528817494349,0.01,0.00128899124468497,2.51186511033295e-05,NA,1.68493844687496e-07
0.0514015697623054,0.01,0.00165273061618127,1.42269154843245e-05,NA,1.43687825198063e-07
0.15165121650738,0.01,0.0029172164108173,2.38009846269561e-05,NA,1.80321777934337e-07
0.148688498161701,0.01,0.00173100688537962,3.8997459403711e-05,1.4563320295989e-06,1.93059646844588e-07
0.0880920104166422,0.01,0.00297079534960089,1.50263311516938e-05,NA,1.54421697359999e-07
0.0807966547493639,0.01,0.00300052082733698,1.41573286164629e-05,NA,1.54311479712382e-07
0.103057842262533,0.01,0.00287170928069,1.74675889643474e-05,NA,1.62249758413561e-07
0.0864743184988678,0.01,0.0039514505825803,1.20281740293562e-05,NA,1.51775964859445e-07
0.148825362360901,0.01,0.00294079756146948,2.28164077301423e-05,NA,1.79030334170826e-07
0.0818278404177064,0.01,0.00175251144497117,1.97877723330931e-05,NA,1.56618995473409e-07
0.15422039676559,0.01,0.00333216088405792,2.10638664069125e-05,NA,1.79157444436572e-07
0.0702909351310953,0.01,0.00306523410062995,1.22221234491706e-05,NA,1.46726662245331e-07
0.189345913348876,0.01,0.00221387621449274,3.95371127043186e-05,1.00007444055984e-06,2.03600954967017e-07
0.0913829603702293,0.01,0.00187884561834857,2.08474623918863e-05,NA,1.61354558767571e-07
0.0878075941724068,0.01,0.00186291860311788,2.02016992569102e-05,NA,1.60931847215937e-07
0.120196893981214,0.01,0.00260144496241036,2.1225649689305e-05,NA,1.68923404194776e-07
0.0919210293443286,0.01,0.00281348226479833,1.61694766389243e-05,NA,1.5624517239266e-07
0.128135497654588,0.01,0.0026929650029789,2.18283424485033e-05,NA,1.72568089445658e-07
0.132972683749385,0.01,0.00180357293162473,2.84877335891708e-05,NA,1.80522427018161e-07
0.142197506775746,0.00999999999999941,0.00212466697906512,2.77881822361477e-05,NA,1.81402469885857e-07
0.064569656637241,0.01,0.00298609572652324,1.16855775926823e-05,NA,1.44728598727037e-07
0.164909203162684,0.01,0.0027692977968647,2.57070017713998e-05,NA,1.85286652504711e-07
0.0827115842712388,0.01,0.0029210505132951,1.43960263109188e-05,NA,1.5341975899122e-07
0.193859485051781,0.01,0.00180352282082045,3.34279805676147e-05,NA,1.99713855392473e-07
0.157316954207673,0.011673502111611,0.00165312478519742,4.23767165286232e-05,1.27276535822054e-06,2.00843327888955e-07
0.0486682835892935,0.01,0.00312794745025631,9.28337883979959e-06,NA,1.37927564811346e-07
0.102580510808929,0.01,0.00173239651336367,2.40396225946617e-05,NA,1.67141193429882e-07
0.310442888604343,0.0108719295290587,0.0035909759529556,4.82806110702578e-05,1.00371174563131e-06,2.33828965900442e-07
0.133228538218874,0.01,0.00235188016627247,2.40440265030682e-05,NA,1.76304505599175e-07
0.112507533794386,0.01,0.00323475792334403,1.72506875275797e-05,NA,1.63302599676306e-07
0.228695413263948,0.01,0.00406978581349371,2.68267110383183e-05,NA,1.99041756169046e-07
0.157265840125963,0.00999999999999956,0.00108451399466981,4.10767924657635e-05,NA,1.95135178892035e-07
0.207911355111209,0.0120724063165179,0.00288899793651699,3.85711695779735e-05,1.07567537253903e-06,2.09949475573575e-07
0.329095197078331,0.0121473208631211,0.00284449642888088,6.28605886222222e-05,1.34916870531501e-06,2.40514191769613e-07
0.155209035123582,0.01,0.00309112110899938,2.30927298427952e-05,NA,1.79746586563008e-07
0.131113625834337,0.01,0.00172482140930021,2.80036469347372e-05,NA,1.8010867412616e-07
0.324517779295195,0.0120580357333033,0.00276711750442718,6.30506427625982e-05,1.34934609979713e-06,2.40134368737261e-07
0.148250628654904,0.01,0.00411676713528298,1.82155484585848e-05,NA,1.73687308218559e-07
0.242549902155453,0.01,0.00227535482127786,3.89223947076735e-05,NA,2.10338428130763e-07
0.131415603774664,0.01,0.00385115577869924,1.73182309322499e-05,NA,1.68459784618958e-07
0.272276071285171,0.01,0.00125820441298112,4.62031897320041e-05,NA,2.29332039040054e-07
0.271916684273209,0.0115479213734466,0.001,NA,2.02428582370753e-06,NA
0.260421680601841,0.0117136394613331,0.00150612864516952,7.40796310434836e-05,1.6741033902115e-06,2.31189309160762e-07
0.120205339408929,0.01,0.00199576194024394,2.35240487354824e-05,NA,1.73810542546311e-07
0.235479651920632,0.0118227418490546,0.001,9.69109980089233e-05,1.9503668008721e-06,2.7992753673218e-07
0.317602766484092,0.01,0.0026802737994188,6.13993661499623e-05,1.53434804809516e-06,2.35872163932186e-07
0.308880575184727,0.0128232034347218,0.00300095926535943,5.74597453659282e-05,1.33278215005472e-06,2.36222066834252e-07
0.155445443589372,0.01,0.00272916334336691,2.60912112120385e-05,NA,1.81840319771148e-07
0.185605399661262,0.01,0.0034455658997095,2.3071712635952e-05,NA,1.86771248783265e-07
0.175796237121081,0.01,0.00272664139338479,2.82626015539197e-05,NA,1.89003975147799e-07
0.228409993482868,0.01,0.00212863115663553,NA,NA,2.03079437052106e-07
0.159986593016303,0.01,0.00367631935981605,1.93233334848504e-05,NA,1.77471777039162e-07
0.261556626104407,0.01,0.00353540218093162,3.17991008189992e-05,NA,2.08902421409768e-07
0.221722943209608,0.01,0.00369206236382257,3.44371376429764e-05,1.41940233654571e-06,2.10213523464647e-07
0.273570941672522,0.0128796432370747,0.00347034455708445,4.53880888670888e-05,1.14804202662029e-06,2.26108069532647e-07
0.26393353992608,0.0122699897357134,0.00253237267805174,5.41278737643111e-05,1.32342875181118e-06,2.25487497648523e-07
0.477603820121583,0.0158322629723796,0.00375516699389405,8.39551469009326e-05,1.75201743444885e-06,2.75100874240166e-07
0.262402260905394,0.0148784747800924,0.00347174183867614,4.58787870776466e-05,1.30778345152142e-06,2.27011363159356e-07
0.249624146661505,0.01,0.00310296192984209,3.4865164119323e-05,NA,2.0693818289751e-07
0.308493166867639,0.01,0.00384197549585129,3.6258987166542e-05,NA,2.21027345188277e-07
0.445323736979856,0.01,0.00262757712725218,8.99050702626803e-05,1.57453809546985e-06,2.64402192459964e-07
0.214599959043113,0.0130584113434169,0.00451148394485946,2.90938459232802e-05,8.79705652743647e-07,2.08594390034846e-07
0.291452200944555,0.01,0.00435058923929101,4.2388602010899e-05,1.74288324377942e-06,2.25899630338092e-07
0.335043662025289,0.01,0.00420460374099856,4.47000973276461e-05,8.85613892552611e-07,2.31513344156194e-07
0.124509151484102,0.01,0.00400143533518453,1.59649421925898e-05,NA,1.65070963865457e-07
0.251778840299083,0.01,0.00169263484563595,6.59227061003593e-05,1.88714190332818e-06,2.23102683272664e-07
0.220399849505395,0.01,0.00341660377114721,3.38153366272741e-05,8.2927530905478e-07,2.07069663606771e-07
0.134733582214895,0.01,0.00508910146801239,1.44231222185498e-05,NA,1.67510250092764e-07
0.505658272699179,0.0159936833821742,0.00251931246289988,0.000122119801774444,2.40249592310426e-06,2.87535972593833e-07
0.206656354161447,0.00999999999999941,0.00276323980947805,3.24252307393127e-05,NA,1.97399684778172e-07
0.388679653351732,0.0105749395752078,0.00224218336230776,8.64343287927172e-05,1.51533108780924e-06,2.54666836827709e-07
0.377234744491483,0.0247287989372188,0.00217053276271303,0.000118105314222013,3.74245876420468e-06,2.77115239902185e-07
0.318645157040068,0.0101427685862403,0.00191232484607396,7.55343198324308e-05,1.47428915575963e-06,2.37809929523299e-07
0.3773904771015,0.01,0.00126504218736131,0.000119665243949818,2.3986404853699e-06,2.55296391073903e-07
0.243073035988409,0.011096253585408,0.00466647148161416,3.03016384363764e-05,7.70399172355597e-07,2.12513288968166e-07
0.295570983399633,0.0148131570990914,0.00302549944627451,5.75493656585533e-05,1.50799390874327e-06,2.36696765933254e-07
0.457372193722351,0.0145254647431956,0.001,0.00018393893340564,3.38906145899246e-06,2.84506919088479e-07
0.350265838740132,0.0108549292147744,0.00398639964558827,4.96678695516832e-05,1.01048618433499e-06,2.3524496718833e-07
0.827348474591659,0.0203985821040901,0.00265829221099582,0.00023018529882361,3.87736270837886e-06,3.58064197467897e-07
0.683341132003157,0.0168044714611125,0.00412636591371558,0.000121454141096869,2.07911691541721e-06,3.18216828155806e-07
0.727717069428589,0.0163228939195722,0.00465357474877654,0.000116609835391894,1.92927066707761e-06,3.19932134477759e-07
0.468414249387621,0.0246007690512665,0.00355522984752186,0.000101030789121575,2.91856309981884e-06,2.86229744182257e-07
0.275111325974932,0.01,0.00117672570818454,6.62785542424184e-05,NA,2.29440867757665e-07
0.370454799751774,0.0182104779791931,0.00448008423076342,5.76842724112965e-05,1.57202619561857e-06,2.5339363308303e-07
0.57664522119612,0.0238231490098005,0.0024741003740509,0.000167198915442534,3.97941112741526e-06,3.16125874424683e-07
0.400990298448316,0.0195600856587898,0.00319221082761541,8.46328392134174e-05,2.25257604843709e-06,2.67179965425736e-07
0.597343547331388,0.0219561142816501,0.00179777547078264,0.000210588831985457,4.50325203032043e-06,3.22614216460906e-07
0.408270535481319,0.0222502425533309,0.00475918971115277,6.59837301460642e-05,1.96159569218882e-06,2.66302334263904e-07
0.584517705394257,0.0305096217817228,0.00295393604310723,0.00016460877454009,4.76173021136132e-06,3.22395685468518e-07
0.68918528847833,0.0162058234638743,0.00274257103149891,0.000166547604907394,2.74305228612211e-06,3.22396234889023e-07
0.621929567947507,0.0196564518465574,0.00330018070495639,0.00013552633071268,2.75866323510452e-06,3.113766191334e-07
0.471450385815099,0.0175292704348714,0.00312085150011649,9.90563570934472e-05,2.21065837706284e-06,2.79060957850142e-07
0.402675153865037,0.0116656010394448,0.00332984751621441,6.91948088608365e-05,1.30977178579419e-06,2.53536479667552e-07
0.267854090236002,0.0115574995283515,0.00422229140102138,3.65460100415474e-05,8.98508318221651e-07,2.18833274162318e-07
0.232605118893016,0.01,0.00410223076378884,2.73020700125007e-05,NA,1.99930161901493e-07
0.577983318694662,0.018125466407335,0.00345661043107901,0.000117102588403019,2.35327017298847e-06,3.00927989827047e-07
0.464526517778965,0.0219117263125976,0.00202438682249902,0.000145245209632219,3.70687880450792e-06,2.91288222468183e-07
0.529204922294126,0.0186176058564322,0.00352414518112694,0.000104213125286719,2.28789261909659e-06,2.89155144818734e-07
0.341925873467535,0.01,0.00239541342911084,4.03959476929593e-05,NA,2.37528610068153e-07
0.486870661730376,0.0267123058161032,0.00337600362557199,0.000113860537225698,3.40491743692739e-06,2.93620455668797e-07
0.384427305132008,0.012691194522098,0.00575363767279312,4.3153077510589e-05,9.33648028280949e-07,2.44127585757445e-07
0.396925173749732,0.01,0.00178433463361835,7.59552302151624e-05,NA,2.55043893850667e-07
0.731065634132342,0.0169897706946144,0.0041787411287713,0.000129810488038645,2.18556797930694e-06,3.23442541355015e-07
0.656967173081015,0.0390826550487031,0.00394637354620144,0.000166939159632259,5.45792688651978e-06,3.42409517820672e-07
1.17099399260415,0.0287404497387862,0.00322598555027271,0.000341890328053209,5.88189621681055e-06,4.2762093520748e-07
0.453004871274738,0.0144679129419926,0.00452790821617109,6.52564073214848e-05,1.3719656809166e-06,2.61620542861788e-07
0.385950929645262,0.0124216240428277,0.00497594749171876,4.8491340225644e-05,1.01645623175987e-06,2.45513243085047e-07
1.07894717511115,0.0211551220655294,0.00584997088206151,0.000167894331266432,2.5832848105008e-06,3.8248441258404e-07
0.550118488293952,0.0123566395454242,0.00524696127631343,6.96038120022757e-05,1.1788039474229e-06,2.77200360570516e-07
0.73602130318543,0.0160064122630623,0.00389630418085379,0.000135813174590379,2.20850133919207e-06,3.21782276353862e-07
0.712217993556221,0.0391904530463372,0.00492369795976133,0.000150202574021588,4.74335735178888e-06,3.4675654907783e-07
0.512837835755234,0.0121262906323347,0.00255762984268634,0.000112635943565204,1.85367668632024e-06,2.80866710282091e-07
0.660105540586331,0.0130887078459534,0.0063577506600039,7.50883548462643e-05,1.18856151328714e-06,2.97460168165688e-07
0.825600655987383,0.0428997949419896,0.00440279715661159,0.000204283403179068,6.14369738470163e-06,3.77809520721464e-07
0.722557100942685,0.0275708315477191,0.00419508335351356,0.000150185082660669,3.55352474723375e-06,3.38836052473701e-07
1.14058089065065,0.0290044458239325,0.00531843433375848,0.000214143375412341,3.96811188152289e-06,4.0437811477224e-07
0.449567467967351,0.01,0.00365757653721737,7.33396990151458e-05,1.69838071672581e-06,2.57485782006825e-07
0.63436960850989,0.0212126270622787,0.00504325969455258,0.000100243759592481,2.1777281799082e-06,3.08674789948204e-07
1.07333069344446,0.023626263165936,0.00414515125927366,0.000234461271929249,3.77903329763522e-06,3.97280142252506e-07
0.599537629817112,0.0192455275230819,0.0022426893315372,0.000172141876507342,3.43424193962887e-06,3.13154088253925e-07
0.806811783403469,0.0393922706503421,0.00694827247700115,0.000126923639634811,3.69309708306241e-06,3.59882759417714e-07
0.588021539280306,0.0247658623300544,0.00338286594575112,0.000135107365864014,3.40155690768679e-06,3.1020541161153e-07
0.661841704642956,0.0222488567626259,0.00471210042930492,0.000113310541544285,2.4643200042169e-06,3.16493031698708e-07
0.452985541999818,0.0127919294077811,0.00391796340123191,7.12799788693765e-05,1.35163345262296e-06,2.63224177505931e-07
0.543680005250509,0.0116636186815422,0.00761831377473514,4.97826507032691e-05,8.52052639415317e-07,2.72641132874883e-07
0.744186246323402,0.0316738833900823,0.00206058282850403,0.000285575904893899,7.04329658180757e-06,3.61706352275896e-07
0.611914917714949,0.0279974534115729,0.00580665586580155,9.42228023355053e-05,2.60361303987344e-06,3.0937287835516e-07
1.16363388770092,0.0655554389465953,0.00932710914832713,0.000186938387708784,6.19350460056641e-06,4.47299180311142e-07
0.80687693613727,0.0290176842085255,0.00855604991998392,9.34423501402326e-05,2.20238665808714e-06,3.44395681979964e-07
1.80220083635408,0.0711865383145748,0.00620030808064458,0.000461326187094799,1.20089729726048e-05,5.64096749448042e-07
1.85802356851583,0.0445839498868352,0.00362243177372561,0.000647465984993395,1.1118945058396e-05,5.60264322726354e-07
1.40986139386616,0.0566297481205022,0.00694808508025467,0.00028196233781277,7.37261832537149e-06,4.81267350625776e-07
1.23433493825465,0.0397342902351139,0.00453365213497828,0.000304782581818727,6.64342327581331e-06,4.41096369098852e-07
1.25633906235044,0.0417572710854349,0.00689325149147273,0.000217443702571332,4.92853952655628e-06,4.36272940227744e-07
1.59476429732179,0.076917048203419,0.00807079422134092,0.000328845311749841,9.78494925378403e-06,5.35851033770141e-07
1.52062073319373,0.0378229952849749,0.00592236855710405,0.000307457611957147,5.55315302824595e-06,4.80768235912618e-07
1.80002398033046,0.0309957670416943,0.00894966032146264,0.000246188118844298,3.45318089172613e-06,5.02120116615835e-07
0.91097568682169,0.0306167405424297,0.00978036364272686,9.6605951090328e-05,2.20778725211436e-06,3.6082186881677e-07
1.12226909798851,0.0346028882155328,0.00643438189567165,0.000187829733448122,4.0149444025233e-06,4.05379796084089e-07
2.29406416233147,0.0719392396203722,0.0067713064866574,0.000569591737401477,1.25609466273476e-05,6.35790254120157e-07
1.86696335870515,0.0328077295164572,0.0087633262925177,0.00026617686061142,3.81136355542809e-06,5.12467474624278e-07
1.31671574613507,0.0231454746220476,0.00566895020190145,0.000229746007926639,3.26008505234161e-06,4.26021103367476e-07
0.587810448178263,0.016783884779668,0.00896921954446861,5.1605000676079e-05,1.07027034606974e-06,2.850270643924e-07
1.67256322682463,0.0333585380959446,0.00769873173338678,0.000260874121222614,4.09088920721428e-06,4.8695947527701e-07
0.872757160531027,0.0236051694516724,0.00959697479014721,8.50103583450449e-05,1.70166900207177e-06,3.41576281577646e-07
0.916351455291814,0.0191150221012268,0.00499536072357622,0.000152806917864514,2.43632558156688e-06,3.55448657279936e-07
2.05037235031531,0.0335857362672833,0.00359603610034738,0.000699260898215827,8.75952397018525e-06,5.87431599926191e-07
2.38411701706835,0.0458967164322459,0.00311059741326202,0.00102119820871854,1.47555808068306e-05,6.44702215816767e-07
1.07230364846428,0.0405775131661979,0.0103709834479199,0.000123123378090234,3.06871927631526e-06,3.99975269592429e-07
1.66474098804054,0.0314532066475702,0.0070618754468828,0.000274296789891475,4.15207626243941e-06,4.82429408229874e-07
1.60221590381066,0.0469964073549901,0.00854622879034506,0.000250134027029942,5.2297920456032e-06,4.92223819878828e-07
1.42864010008658,0.0614501229181543,0.00360434593515519,0.000550669027675938,1.404826676681e-05,5.28533846324086e-07
1.18732619023528,0.0216675597182316,0.00396660186978429,0.000268540555486865,3.86918390970767e-06,4.10303308421951e-07
3.42753596213442,0.0523464466251444,0.00961770750639075,0.000620318979021492,7.98688700582343e-06,7.48346072498087e-07
4.02078362225924,0.0555418235846211,0.0056694957788125,0.00133239575886436,1.50399271303707e-05,8.78589950436299e-07
3.01602205498999,0.0427728980992356,0.00992107396500067,0.000484782984514099,5.8735761892569e-06,6.84516532122962e-07
1.48670869746595,0.0377402014088727,0.00734402394597976,0.000242729737326183,4.55886087766521e-06,4.64259827152101e-07
1.77910508608992,0.0435249578460592,0.00874708890727158,0.000267751328351944,4.98410841654082e-06,5.06900080029646e-07
1.52068105620745,0.035810763071251,0.00560271886465091,0.000312922117273969,5.554219739921e-06,4.71695672773432e-07
1.14186395698489,0.0454105788389632,0.00898590228147628,0.000162803316812219,4.05141891860071e-06,4.3059158885587e-07
2.27038285184295,0.0670188463805849,0.01193143014623,0.000321018194167657,6.68658011366391e-06,6.14273492823969e-07
2.40339717839633,0.0614018141592459,0.00696791490195285,0.000545736792929086,1.05632445927647e-05,6.26219103822937e-07
2.25449192572824,0.0564153012621304,0.00664115063480013,0.000512639052618493,9.67691129952006e-06,6.02611158781719e-07
3.77301019241571,0.0528867212833491,0.00258328381111721,0.00225537914035595,2.57261954738824e-05,8.39923957655891e-07
0.885631357826761,0.01,0.0129523905792871,5.64756313398493e-05,7.20653148401704e-07,3.30422972252094e-07
3.90236298265262,0.0549327587351948,0.00623273164137752,0.00112228698300458,1.36533927572125e-05,8.23952563839038e-07
1.74708625282353,0.0365021761509111,0.00819585101566755,0.000265059136281903,4.3676917767197e-06,4.96453203650708e-07
2.86548176573672,0.0871782349473699,0.00510411821628337,0.00104948127516574,2.2565312245999e-05,7.48750694136414e-07
4.19574413136252,0.0570810671841656,0.00431221122764456,0.00176330124231343,2.02790160483863e-05,8.88682472645713e-07
1.0789737572638,0.0126475407596751,0.00937492159906843,9.91500703236617e-05,1.17876891469377e-06,3.6217403714525e-07
0.646819298087477,0.0107657060509939,0.0117120625384763,4.37095689063179e-05,6.71586762410573e-07,2.98787306263741e-07
3.48476587328248,0.0458324529007237,0.00402206575545012,0.00136387537603787,1.53815827710306e-05,7.78027817972416e-07
1.40937738175332,0.0431470284830134,0.0110119265476417,0.000164213903666708,3.550375107381e-06,4.54390324595107e-07
2.67382394160366,0.104103253460364,0.0129568003827234,0.000419800261926587,1.12569974429061e-05,6.92077460873623e-07
1.14246957378,0.0329666428017169,0.00293498268480302,0.000371071454908611,7.21412746988464e-06,4.27779091147394e-07
2.26096884449677,0.0295391152842043,0.00464441407742663,0.000606043102769712,6.82867419246844e-06,5.87793642990801e-07
1.5899327773582,0.0302178361354916,0.00602981434110151,0.000292849794703378,4.53260664264694e-06,4.6795833183542e-07
3.56233483193462,0.0726396056242808,0.0143356047105786,0.000470794099688832,7.87653785546359e-06,7.57903565929887e-07
4.1983671659033,0.0596822432484833,0.0111914026714411,0.00072700796919185,8.92281274916057e-06,8.44389013728727e-07
1.64080643876054,0.0229906600865993,0.00479694513970292,0.000351084031369592,4.31692639685015e-06,4.73754348792339e-07
4.2342463224247,0.0998504340307594,0.0131737766312129,0.000694986142888742,1.34112768183431e-05,8.57916471385878e-07
3.73873707139452,0.0975879816341328,0.00705772101333779,0.00109071266091777,2.25126238989333e-05,8.31128538409154e-07
2.54554934199062,0.120012846480795,0.0164177721386108,0.000337044539904867,1.03584086183696e-05,6.86941262017607e-07
3.3477226909675,0.110005518506359,0.00822196367991032,0.000863043855510878,2.10769298326258e-05,7.92279535677778e-07
2.77661922566787,0.119649145914425,0.0125019654581953,0.00047978238264433,1.40991005683288e-05,7.15876996027285e-07
5.24754334336261,0.0638302136140764,0.016020307862319,0.000687829628254936,7.74940888243323e-06,9.3144051639436e-07
5.46327062177733,0.145162201276805,0.0127528568020774,0.00112088447652179,2.4034015032602e-05,1.04163966811566e-06
1.97432059584681,0.0364012001261953,0.00486689160138726,0.000500518936482081,7.46812062372522e-06,5.43400639269486e-07
2.10712373012225,0.0608369198104647,0.012102905298437,0.000271619609439516,5.83726183401918e-06,5.65176163601516e-07
2.18731774630287,0.0516961235457841,0.0153913191224085,0.000220855357814371,3.92017897863654e-06,5.80535695550162e-07
2.00438785381043,0.0820956482661512,0.0123260375561895,0.000286678556498018,7.88072383266223e-06,5.8038880432264e-07
6.99799291886829,0.0829547661267472,0.00596511559467272,0.002960997937384,3.06166334070152e-05,1.24787113434798e-06
2.19182719797917,0.0178471937767037,0.00823855321593254,0.00030901946539708,2.74798138440552e-06,5.31396637445851e-07
5.13698685107033,0.14195001903318,0.00463366806539383,0.00275274463184878,5.83446856251622e-05,1.07613002616924e-06
2.55606830810096,0.0645066933467274,0.0118930891098267,0.000350576542333588,7.02087355401894e-06,6.1747852404295e-07
2.46197337019907,0.112993465090388,0.00476275226873018,0.00103804996855837,3.11105288270245e-05,7.12655732912856e-07
3.38170975148074,0.0817153867891812,0.00610054496693529,0.00103563212705752,1.97810392215871e-05,7.76648093952859e-07
4.40700568445253,0.136080921767113,0.00988440727062933,0.00111229474293067,2.50555046470872e-05,9.63624097114907e-07
3.05717534176795,0.0857981807999195,0.00916128139851508,0.000645165544117303,1.33946369779952e-05,7.40597020284556e-07
3.19216890613557,0.124634952393774,0.0158119673911056,0.000452672452840495,1.25210546565378e-05,7.62705537405264e-07
2.11353438124114,0.0327036994298998,0.00881582102216683,0.000300998395063402,4.12442945388282e-06,5.28615567341819e-07
2.97852554098098,0.0519237696711089,0.0106711483417085,0.000460353807380856,6.65470240532716e-06,6.80777689845894e-07
8.87120504192807,0.10694665002456,0.015429913574172,0.00165272942744528,1.87590086377516e-05,1.34267082539541e-06
7.17825153799404,0.153115061953686,0.0190363189309676,0.00106814435110991,1.97274625223743e-05,1.18559470508174e-06
7.86730213124524,0.134037172470718,0.0181985970883284,0.00122979283680113,1.85867362862652e-05,1.25051957283534e-06
10.6266438150836,0.107971540837712,0.0115214875923178,0.00292281538151145,2.8492961468978e-05,1.55542106261375e-06
5.42438599487433,0.110559621360669,0.0115923359596908,0.00114647678374281,1.90560194863102e-05,1.0345117395817e-06
6.75604244537829,0.142911490182336,0.00290042789693593,0.00579334340722765,9.61247055892417e-05,1.27160055753163e-06
7.94330473859875,0.18366846262442,0.00394513606298323,0.00599967269299693,0.000111178983081244,1.42733373814701e-06
5.08070023764287,0.0725216964019668,0.00835207441509306,0.00129245373083638,1.64495542030173e-05,9.61222716477304e-07
3.13484692948937,0.0616055093042355,0.0171003777101861,0.000332844919064211,5.09262013054792e-06,7.1849695535782e-07
3.81181806865064,0.0499944540319986,0.0194520528495513,0.000352537761243282,4.19559961057426e-06,7.60660579455374e-07
10.8115257261102,0.131448387366766,0.0163815613945829,0.00214150718304706,2.47026418049667e-05,1.53872052603082e-06
2.8136174582154,0.0425424250715567,0.00374327275420244,0.00106658545139244,1.33428071995907e-05,6.87583412701056e-07
4.72382083851339,0.203110413190327,0.0205962727982222,0.000657983208279457,2.06674674926691e-05,9.72059761665338e-07
